x	y	new_x	new_y	pixel_x	pixel_y	selected
13	6	12.950798990514665	6.0063776264276205	13148	5390	0
14	6	13.885667110086846	5.967419132523473	13820	5358	0
15	6	15.050992300950313	6.005397095273962	14655	5390	0
16	6	15.944416298138526	6.012208126051009	15303	5390	0
17	6	17.026135837841686	5.974719402501401	16081	5366	0
18	6	17.972111243593396	5.96863709864595	16761	5358	0
19	6	19.066714901587417	5.951048436186238	17547	5349	0
20	6	19.982420206613043	5.92208136999019	18203	5325	0
21	6	20.982348465973804	5.936303519347323	18924	5333	0
22	6	21.93537558727221	5.950574250499229	19612	5349	0
23	6	23.225197203338556	6.008266158168091	20537	5390	0
24	6	24.090375409310937	6.0060957151678105	21160	5390	0
25	6	25.013357662122726	5.992256061913187	21823	5374	0
26	6	26.177980740140946	5.962971503424537	22659	5358	0
27	6	27.12982886798833	5.964262684364489	23347	5358	0
28	6	28.196284057339124	5.9624418934364485	24109	5358	0
29	6	29.162180003381263	5.961774064820978	24805	5358	0
30	6	30.176158861581722	5.919610540963074	25534	5325	0
31	6	31.102427836702734	5.895253271265415	26198	5308	0
32	6	32.11055899861191	5.925154339572239	26927	5325	0
2	7	1.8844543317999007	7.006392132540989	5186	6119	0
3	7	2.7660452944814207	7.020765501287485	5825	6128	0
4	7	3.8592363848501567	6.989610885825392	6611	6103	0
5	7	4.924812890402547	6.955872539982132	7373	6078	0
6	7	5.900520342086062	6.984874502960341	8077	6103	0
7	7	6.902212225494733	6.978458969047785	8798	6095	0
8	7	7.845140044401339	6.960070417600896	9478	6087	0
9	7	8.919246178281606	6.928448458958099	10248	6062	0
10	7	9.883251285770218	6.937368350178671	10936	6070	0
11	7	10.782902537282887	6.940062244911364	11583	6070	0
12	7	12.034832304865462	6.9962501696941555	12485	6111	0
13	7	12.941590884823464	6.988041214878783	13140	6103	0
14	7	13.946770392137672	7.000646479995795	13861	6111	0
15	7	14.98779658358841	7.004634976921594	14615	6119	0
16	7	15.998198142084282	6.990661894794002	15335	6103	0
17	7	17.061810121992455	6.988399077958589	16105	6103	0
18	7	18.045558086560366	6.961883408071749	16815	6090	0
19	7	19.05404350263383	6.962463242056123	17539	6087	0
20	7	19.970405039863326	6.945571830988999	18194	6070	0
21	7	21.047498976722665	6.930669536505044	18973	6062	0
22	7	21.931313065027048	6.935030950024522	19603	6070	0
23	7	23.159284795878417	7.020350845405338	20488	6128	0
24	7	24.107729414329444	6.985909089913816	21168	6103	0
25	7	25.01976982933514	6.984860133697098	21823	6103	0
26	7	26.216189582146924	6.9701111113544	22684	6095	0
27	7	27.138523944689638	6.981144652772911	23347	6103	0
28	7	28.18731369678958	6.972514883819716	24109	6095	0
29	7	29.18151938888098	6.966058979119954	24822	6087	0
30	7	30.1678753203303	6.940764286058365	25526	6070	0
31	7	31.122267738290148	6.924675500980941	26214	6062	0
32	7	32.08985153580581	6.912135923924467	26911	6046	0
2	8	1.8792663435186507	8.008422441012122	5186	6849	0
3	8	2.742050414204869	8.02565666164518	5800	6865	0
4	8	3.9054291536161734	7.97257865597849	6644	6824	0
5	8	4.879272182873006	7.987541164517937	7340	6832	0
6	8	5.918053003541429	7.965208592436238	8086	6816	0
7	8	6.876506553423975	7.978340046288187	8774	6832	0
8	8	7.906453265144505	7.96012392600021	9519	6816	0
9	8	8.846692200402192	7.939564931553041	10191	6799	0
10	8	9.868258048298692	7.93673829219801	10928	6799	0
11	8	10.805520303157033	7.932081966656741	11600	6791	0
12	8	12.030387443942198	8.009316756586323	12485	6849	0
13	8	13.030212819440491	7.956775887664658	13206	6816	0
14	8	13.8860230326381	7.983546509336463	13820	6832	0
15	8	15.013062913759965	7.967153232728419	14631	6824	0
16	8	15.995285416518366	7.985697109068456	15335	6832	0
17	8	17.05998740923975	7.9921427500087585	16105	6840	0
18	8	18.00352418938639	7.973711775022772	16777	6824	0
19	8	18.958800852434514	7.958684262673416	17465	6816	0
20	8	20.01085786232916	7.927993569138874	18227	6791	0
21	8	21.001582186966115	7.923256502023192	18940	6791	0
22	8	21.965384307374713	7.899165405820838	19628	6775	0
23	8	23.247206007972665	7.9951630322922504	20554	6840	0
24	8	24.083929874359345	8.00454547693911	21152	6849	0
25	8	25.042048356527623	7.9758569007497195	21840	6824	0
26	8	26.168251263525057	7.944759078089966	22651	6808	0
27	8	27.143851660378704	7.957266495366802	23355	6816	0
28	8	28.231951389877565	7.9454919105153445	24134	6808	0
29	8	29.161131700242027	7.941840749150434	24805	6799	0
30	8	30.150643663688783	7.916061606642376	25518	6783	0
31	8	31.11949821593821	7.904397870393077	26214	6775	0
32	8	32.1224935266586	7.906770851580017	26935	6775	0
2	9	1.8532798263097956	9.01900382961393	5161	7586	0
3	9	2.7770747226028614	9.005613729023612	5833	7578	0
4	9	3.858659401026837	8.987659676727157	6603	7569	0
5	9	4.873023378550327	8.982967770153097	7340	7561	0
6	9	5.943887975601509	8.998092446091999	8110	7578	0
7	9	6.868217450882688	8.979505461962233	8774	7561	0
8	9	7.901817930043424	8.954457783378293	9511	7545	0
9	9	8.839914378381263	8.937573214817474	10191	7528	0
10	9	9.894368304207006	8.95100779169878	10945	7537	0
11	9	10.80132570027762	8.947860923048626	11600	7537	0
12	9	12.027744440934653	9.031667940285173	12485	7602	0
13	9	13.006973579424118	8.999354204254834	13189	7578	0
14	9	13.901647476509114	9.019155733253923	13828	7586	0
15	9	15.050939468696612	8.996391399024313	14655	7569	0
16	9	15.985607381833713	9.003078580437219	15327	7578	0
17	9	17.06298216383115	9.001068252084501	16105	7578	0
18	9	18.01902350423548	9.004735151213914	16794	7578	0
19	9	19.018223234624145	8.997757847533633	17514	7578	0
20	9	20.029179531783885	8.942095427235145	18235	7537	0
21	9	20.98752602683656	8.940310217339896	18924	7528	0
22	9	21.961858449601365	8.930315368378643	19628	7520	0
24	9	24.179661918066632	8.980222556623108	21225	7561	0
