x	y	new_x	new_y	pixel_x	pixel_y	selected
13	6	12.955241621889138	5.955186861055392	7468	3271	0
14	6	14.016007781568154	5.978185705236487	7853	3279	0
15	6	14.998432142162752	5.976798667564049	8209	3279	0
16	6	15.918532979973842	5.974035589544623	8541	3279	0
17	6	16.95226001307975	5.99856237463049	8913	3287	0
19	6	18.995178498833425	5.994128390475437	9655	3283	0
22	6	21.888800021210407	5.919264784804336	10703	3259	0
23	6	23.054889109339648	5.9107184882636545	11125	3255	0
25	6	25.041445356688346	5.936866004187782	11842	3263	0
26	6	25.91268492823812	5.94092676661036	12158	3267	0
28	6	27.947130298182973	5.9660412212749865	12895	3275	0
30	6	29.87955305694994	5.948864086254223	13595	3267	0
31	6	30.907376802884617	5.9615336925059825	13968	3271	0
32	6	31.938401442307693	5.910326708544482	14341	3255	0
2	7	1.9894389847285068	6.959272229993666	3499	3635	0
3	7	2.8836944718166704	6.975535899669201	3822	3644	0
5	7	4.863751579733456	6.963511011621974	4539	3635	0
6	7	5.936640536623305	7.015109087969806	4924	3656	0
7	7	6.837411733774038	7.002201664555181	5252	3652	0
9	7	8.761070009809812	7.004059525223466	5948	3652	1
11	7	10.857479872207298	6.913088274431659	6710	3619	1
12	7	11.964762553909786	6.901392618815105	7107	3615	0
14	7	13.892189267533935	6.9535831760715805	7808	3635	0
15	7	14.967170266544114	6.923247053816513	8197	3623	0
16	7	15.960202592530402	6.934067047394074	8557	3627	0
17	7	16.8666671821974	6.995875453089809	8885	3648	0
19	7	18.839345526371606	6.986294720623945	9598	3644	0
20	7	19.967819282911478	6.966068577122044	10007	3640	0
21	7	20.772552628322966	6.930547215917089	10298	3627	0
22	7	21.949183399321267	6.885109016487191	10724	3607	0
23	7	23.06414104478931	6.870598732888162	11129	3603	0
25	7	24.96670905065752	6.94846873240428	11818	3631	0
26	7	26.02294590462387	6.9485319670256205	12198	3631	0
27	7	26.949117116798643	6.941599527994793	12534	3631	0
28	7	28.042071726527148	6.974634118982264	12932	3640	0
30	7	30.005384902608878	6.969853719075521	13640	3640	0
31	7	30.868946748621326	6.961706762915259	13956	3635	0
32	7	31.884099485647624	6.888997945699606	14320	3611	0
2	8	1.964139636285704	7.949554663305884	3486	3996	0
3	8	3.0266865864058956	7.969267974028716	3871	4004	0
4	8	3.6954295991233024	7.953334224116695	4113	3996	0
6	8	5.741355654341064	7.969340143976985	4854	4004	1
7	8	6.916369407964508	7.980390394056165	5280	4008	1
8	8	7.77968821806066	7.992000820400478	5592	4012	1
9	8	8.825782465179579	8.003438038868946	5973	4016	1
10	8	9.838098862591911	7.927165400874507	6337	3988	1
11	8	10.77372085778422	7.925106839016751	6677	3988	1
12	8	11.969603939833144	7.890102352107967	7111	3975	1
13	8	13.070145136630373	7.922224165083052	7509	3988	1
14	8	13.847742693456587	7.930149112735783	7791	3988	1
15	8	14.970165408035205	7.9286617244686095	8197	3988	1
16	8	15.931999379153705	7.926559860641892	8545	3988	0
17	8	16.999988952912897	8.008252805417722	8930	4016	0
18	8	17.8790443385888	7.977607383384361	9249	4008	0
19	8	18.89577957084276	7.993967279657587	9618	4012	0
20	8	19.85099909855769	7.990841977231137	9966	4012	0
21	8	20.845352932338802	7.930728534320453	10323	3988	0
22	8	21.89209205316742	7.90047076800922	10703	3980	0
23	8	23.06955687924208	7.871003434464738	11129	3967	0
24	8	24.059975188242362	7.930201350031672	11490	3988	0
26	8	25.997998820171098	7.946491138355152	12190	3996	0
28	8	27.91044292191035	7.9586933582752675	12883	4000	0
29	8	29.01388674084417	7.957889866184544	13284	4000	0
31	8	30.967566856971153	7.954977636938697	13988	4000	0
2	9	1.964139636285704	8.934277939855027	3486	4352	0
4	9	3.835009544683257	8.928635468354097	4166	4352	0
5	9	4.848474839154411	8.926338402000633	4531	4352	1
6	9	5.886468809654271	8.955191259985572	4908	4360	1
7	9	6.880524372083569	8.981491363800325	5268	4373	1
8	9	7.904587965745192	8.98598170924831	5637	4373	1
9	9	8.728090312146492	8.982418575802365	5936	4373	1
11	9	10.859516678892112	8.888590082391962	6710	4336	1
12	9	12.011730625618636	8.893358797640415	7128	4340	1
13	9	13.026007880991939	8.921149039053702	7492	4348	1
14	9	13.841778647306276	8.9078024099539	7787	4344	1
15	9	14.990373292120331	8.930965526683911	8205	4352	1
16	9	15.888680988846861	8.935556222726634	8528	4356	1
17	9	17.007923523225397	8.965326670053843	8934	4365	0
18	9	17.873001581942873	8.96430323145411	9249	4365	0
20	9	19.882162931278277	8.975002941784558	9974	4369	0
22	9	21.952077736142535	8.861859708218962	10724	4328	0
23	9	23.120644133554862	8.86932964153118	11150	4332	0
24	9	23.968190465038177	8.903266013205588	11453	4344	0
26	9	25.98707325102517	8.93970908774986	12186	4356	0
30	9	29.99085245952347	8.991318848755983	13636	4377	0
31	9	30.93386219421663	8.945493680936798	13976	4356	0
32	9	31.90807442643524	8.9010259954779	14328	4344	0
2	10	1.964139636285704	9.942579675199916	3486	4721	0
3	10	2.863491420832154	9.924472843204533	3814	4713	0
4	10	3.9022939000194423	9.928661449535474	4191	4717	1
5	10	4.878166647518382	9.937668259079393	4543	4721	1
6	10	6.0160180001237284	9.94040109445383	4957	4721	1
7	10	6.831961377174067	9.974154635592624	5252	4733	1
8	10	7.997006515571973	9.978608552400058	5674	4733	1
9	10	8.818864226880654	9.97777000633446	5968	4733	1
10	10	9.811233727640696	9.919543292071369	6329	4713	1
11	10	10.90202034652503	9.887198783255913	6722	4700	1
12	10	12.011160319746889	9.855221310177367	7124	4688	1
13	10	12.998192696549772	9.909066964914134	7484	4709	1
14	10	13.95537170133979	9.93805454013584	7828	4721	1
15	10	14.992983166448667	9.935210356841218	8205	4717	1
16	10	15.946491776548362	9.950257447388797	8549	4725	1
17	10	16.897466461043553	9.980329633833053	8893	4733	1
18	10	17.94196578496182	9.984529237489443	9274	4737	0
19	10	18.936780834629523	9.96895152598888	9634	4729	0
20	10	19.843663832720583	9.968328802435249	9962	4729	0
21	10	20.850705246040725	9.91598703195383	10327	4713	0
22	10	21.979499368106616	9.876737577421173	10736	4696	0
25	10	24.975557767427883	9.930914526587134	11822	4717	0
27	10	27.02348334541148	9.936036530915683	12563	4717	0
28	10	27.957903969881222	9.972173742345863	12899	4733	0
29	10	28.994131787330314	9.978282756633588	13276	4733	0
30	10	29.905602088341343	9.983881769953548	13603	4737	0
31	10	30.985418949731336	9.95462888425535	13997	4725	0
2	11	1.964139636285704	10.94111944891669	3486	5085	0
3	11	3.045523941247171	10.886275557784346	3880	5065	1
4	11	3.814503389246323	10.924896790100647	4158	5077	1
5	11	4.9750344116763285	10.933328989389778	4576	5081	1
6	11	5.829713018771211	10.97184437244862	4887	5094	1
7	11	6.97492725493142	11.000580383850647	5301	5106	1
8	11	7.861809501820559	10.982345443588118	5624	5098	1
9	11	8.826883031232322	10.982517276798282	5973	5098	1
10	11	9.790276022518382	10.913205258481137	6321	5073	1
11	11	10.909369421221013	10.884070594031531	6726	5065	1
12	11	12.046665657699378	10.85212061426661	7140	5053	1
13	11	12.9645971237804	10.929158253712696	7472	5081	1
14	11	13.968316125653985	10.942034747149492	7832	5085	1
15	11	14.8708976642039	10.938701182872325	8160	5081	1
16	11	16.01439407831943	10.916098929740286	8574	5073	1
17	11	16.812495028810805	10.993594332858247	8864	5102	1
18	11	18.002904279199658	10.984553156672296	9294	5102	0
19	11	18.972741864925055	11.007651664115286	9647	5110	0
20	11	19.835964013009047	10.960491008586711	9958	5090	0
21	11	20.840530878817873	10.912175633885838	10323	5073	0
