x	y	new_x	new_y	pixel_x	pixel_y	selected
28	8	28.10792668947517	8.007270056922156	23224	7528	0
29	8	29.024545226086346	7.957179301493876	23888	7496	0
30	8	30.101277026312083	7.987068657402519	24666	7520	0
31	8	30.999995591139957	7.983069754935599	25321	7512	0
32	8	32.02384035958663	7.945280195356489	26067	7487	0
2	9	1.9637565526682417	8.954418835339245	4243	8217	0
3	9	2.8779894826643626	8.967647243190456	4907	8233	0
4	9	3.966504650245133	9.00166334547438	5702	8258	0
5	9	4.94161429308338	9.020870174373592	6406	8266	0
6	9	5.993929275271586	9.029701026710304	7176	8274	0
7	9	6.944552522749719	9.005386627472198	7864	8258	0
8	9	7.980629122284142	9.004919928473395	8618	8258	0
9	9	8.890514502945118	8.998834283502251	9273	8249	0
10	9	9.887738023331687	8.964501320778787	10002	8225	0
11	9	10.889406225751271	9.01718469568201	10723	8266	0
12	9	11.928369250846503	9.094842309350366	11477	8323	0
13	9	12.963734921698649	8.976968163842553	12231	8233	0
14	9	13.848959619250845	9.013286831142667	12878	8266	0
15	9	14.973370485327314	8.984277261270059	13689	8241	0
16	9	15.999361817508467	9.003474467509502	14434	8258	0
17	9	17.047448427359623	9.020514823294974	15196	8266	0
18	9	17.961891467092272	8.983564497114301	15860	8241	0
19	9	19.040559032431574	8.975029885231912	16638	8233	0
20	9	19.94967286258465	8.965601053323832	17302	8225	0
21	9	20.93986149566168	8.975141233152097	18022	8233	0
22	9	21.96077437217833	9.020086614935249	18760	8266	0
23	9	23.003637860644755	9.070828274563626	19522	8307	0
24	9	24.073814237090858	8.988074087881827	20292	8241	0
25	9	24.92146166937077	9.017702257311022	20914	8266	0
26	9	26.058462586413658	8.972662710928702	21733	8233	0
27	9	27.02023336096219	8.970306533950943	22430	8233	0
28	9	28.12752407237585	8.999846724776534	23241	8249	0
29	9	28.96752213247743	9.079015096028646	23847	8315	0
30	9	30.073319342550796	8.964486886789134	24650	8225	0
31	9	31.01523922474605	8.931034397434544	25330	8200	0
32	9	32.01497579535835	8.944119152722058	26059	8217	0
2	10	1.9701611107681993	10.013184968415683	4252	8987	0
3	10	2.828364318434326	10.04583740234375	4874	9011	0
4	10	3.9486976778534144	10.007180428719735	5685	8987	0
5	10	4.9451592921134315	10.013734834688204	6414	8995	0
6	10	5.9703287852267914	10.02668418540611	7152	9003	0
7	10	6.928599338230108	10.00305918100718	7848	8987	0
